Body Fat Percentage,Gender,Age,Weight,Height,BMI,Neck,Chest,Abdomen,Hip,Thigh,Knee,Ankle,Biceps,Forearm,Wrist,Workout Type,Workout Frequency,Session Duration,Calories Burned,Calories Burned Per Hour
28.40,M,32,108.20,1.80,33.40,,,,,,,,,,,HIIT,3,1.27,964,759.06
28.00,F,20,65.40,1.52,28.31,,,,,,,,,,,Yoga,4,1.03,654,634.95
28.20,F,54,50.20,1.61,19.37,,,,,,,,,,,HIIT,2,1.48,1046,706.76
31.70,F,24,58.90,1.51,25.83,,,,,,,,,,,Cardio,2,1.04,816,784.62
10.20,M,38,81.40,1.71,27.84,,,,,,,,,,,HIIT,5,1.52,1237,813.82
27.30,M,26,127.60,1.73,42.63,,,,,,,,,,,Strength,3,1.32,1162,880.30
33.40,F,56,59.30,1.56,24.37,,,,,,,,,,,Cardio,4,1.26,879,697.62
24.20,M,35,96.90,1.71,33.14,,,,,,,,,,,Strength,3,1.34,1069,797.76
27.60,M,21,62.60,1.81,19.11,,,,,,,,,,,Strength,4,1.3,1072,824.62
21.70,M,42,45.50,1.60,17.77,,,,,,,,,,,Strength,3,1.31,1057,806.87
28.20,F,31,48.80,1.51,21.40,,,,,,,,,,,Cardio,2,1.48,969,654.73
34.70,F,26,44.30,1.60,17.30,,,,,,,,,,,Cardio,3,1.08,734,679.63
29.90,M,43,113.20,1.83,33.80,,,,,,,,,,,Yoga,4,1.45,962,663.45
30.10,F,19,60.50,1.59,23.93,,,,,,,,,,,Cardio,2,1.14,730,640.35
29.30,M,37,124.20,1.76,40.10,,,,,,,,,,,HIIT,2,1.5,1304,869.33
25.20,M,45,52.40,1.85,15.31,,,,,,,,,,,Strength,3,1.2,956,796.67
22.90,M,24,54.70,1.74,18.07,,,,,,,,,,,Yoga,3,0.84,772,919.05
22.70,M,25,88.10,1.95,23.17,,,,,,,,,,,Cardio,2,1.41,1016,720.57
34.30,F,52,59.70,1.71,20.42,,,,,,,,,,,Strength,3,1.23,836,679.67
26.70,F,31,79.70,1.54,33.61,,,,,,,,,,,Cardio,4,1.03,742,720.39
30.80,F,34,51.00,1.62,19.43,,,,,,,,,,,Yoga,3,1.42,1122,790.14
12.80,M,53,84.20,1.76,27.18,,,,,,,,,,,Cardio,5,1.67,1133,678.44
27.40,M,57,122.10,1.89,34.18,,,,,,,,,,,Cardio,3,1.13,750,663.72
25.00,M,21,96.70,1.72,32.69,,,,,,,,,,,Strength,3,1.26,1046,830.16
27.70,F,19,73.00,1.79,22.78,,,,,,,,,,,HIIT,3,0.81,506,624.69
21.70,M,23,114.80,1.60,44.84,,,,,,,,,,,Cardio,4,1.47,1318,896.60
31.20,F,59,65.50,1.52,28.35,,,,,,,,,,,Yoga,3,1.4,1021,729.29
32.20,F,21,50.30,1.52,21.77,,,,,,,,,,,Cardio,3,1.08,832,770.37
17.80,F,46,61.00,1.71,20.86,,,,,,,,,,,Cardio,4,1.67,1150,688.62
32.40,F,35,44.60,1.62,16.99,,,,,,,,,,,HIIT,2,0.56,440,785.71
26.40,F,43,58.20,1.61,22.45,,,,,,,,,,,Strength,3,1.04,580,557.69
33.80,F,51,44.80,1.63,16.86,,,,,,,,,,,Yoga,4,1.08,666,616.67
12.90,M,27,87.50,1.63,32.93,,,,,,,,,,,Strength,5,1.75,1299,742.29
21.30,M,53,51.80,1.74,17.11,,,,,,,,,,,Strength,3,1.23,773,628.46
17.30,F,31,64.40,1.70,22.28,,,,,,,,,,,Strength,5,1.97,1418,719.80
33.40,F,48,67.10,1.61,25.89,,,,,,,,,,,Cardio,2,0.62,421,679.03
14.50,M,32,85.90,1.60,33.55,,,,,,,,,,,HIIT,5,1.99,1587,797.49
27.60,F,25,65.40,1.77,20.88,,,,,,,,,,,Cardio,3,0.89,627,704.49
18.60,F,31,61.10,1.76,19.72,,,,,,,,,,,Yoga,4,1.81,1358,750.28
21.00,M,40,106.50,1.65,39.12,,,,,,,,,,,HIIT,4,1.32,1176,890.91
15.20,F,57,64.00,1.52,27.70,,,,,,,,,,,Strength,5,1.73,1004,580.35
30.60,F,38,61.40,1.54,25.89,,,,,,,,,,,HIIT,3,1.47,963,655.10
31.90,F,33,40.50,1.63,15.24,,,,,,,,,,,Yoga,4,1.07,786,734.58
28.00,M,35,70.10,1.79,21.88,,,,,,,,,,,Cardio,3,1.08,743,687.96
23.40,M,41,94.10,1.62,35.86,,,,,,,,,,,Cardio,4,1.13,777,687.61
20.10,M,43,55.50,1.82,16.76,,,,,,,,,,,Strength,3,1.08,663,613.89
29.80,F,42,53.70,1.72,18.15,,,,,,,,,,,Cardio,3,1.37,875,638.69
25.20,F,58,66.10,1.75,21.58,,,,,,,,,,,Cardio,2,0.63,363,576.19
20.90,M,46,103.90,1.77,33.16,,,,,,,,,,,Yoga,2,1.18,864,732.20
16.60,F,32,61.70,1.58,24.72,,,,,,,,,,,HIIT,5,1.87,1262,674.87
29.40,F,18,52.30,1.74,17.27,,,,,,,,,,,Cardio,2,1.2,990,825.00
16.40,F,42,59.50,1.74,19.65,,,,,,,,,,,Yoga,5,1.78,1129,634.27
30.80,F,24,72.90,1.76,23.53,,,,,,,,,,,Yoga,3,0.86,546,634.88
25.60,F,26,76.70,1.63,28.87,,,,,,,,,,,Strength,2,1.08,751,695.37
21.40,M,41,72.10,1.83,21.53,,,,,,,,,,,Yoga,3,1.13,744,658.41
32.00,F,18,54.80,1.68,19.42,,,,,,,,,,,Strength,4,1.27,1003,789.76
21.40,M,25,105.00,1.88,29.71,,,,,,,,,,,Cardio,3,1.34,1150,858.21
31.40,F,41,55.00,1.55,22.89,,,,,,,,,,,Strength,4,1.45,1103,760.69
20.50,M,28,81.60,1.66,29.61,,,,,,,,,,,Yoga,4,1.09,917,841.28
29.10,F,34,75.60,1.60,29.53,,,,,,,,,,,HIIT,2,0.64,416,650.00
10.90,M,25,81.50,1.61,31.44,,,,,,,,,,,HIIT,4,1.93,1688,874.61
15.50,F,52,61.50,1.69,21.53,,,,,,,,,,,Cardio,4,1.8,1231,683.89
25.70,M,52,74.00,1.63,27.85,,,,,,,,,,,Cardio,3,1.26,936,742.86
34.30,F,50,56.40,1.59,22.31,,,,,,,,,,,HIIT,3,1.26,924,733.33
20.50,M,22,102.60,1.84,30.30,,,,,,,,,,,Strength,3,1.25,1052,841.60
29.20,F,59,54.60,1.57,22.15,,,,,,,,,,,Cardio,3,0.58,441,760.34
27.10,M,56,129.00,1.78,40.71,,,,,,,,,,,Yoga,2,1.29,805,624.03
24.60,M,58,103.50,1.66,37.56,,,,,,,,,,,Cardio,3,1.33,1106,831.58
33.10,F,45,59.40,1.51,26.05,,,,,,,,,,,Strength,4,1.15,735,639.13
15.90,F,24,60.10,1.79,18.76,,,,,,,,,,,Cardio,4,1.97,1625,824.87
29.60,M,26,77.70,1.62,29.61,,,,,,,,,,,Yoga,3,1.16,804,693.10
28.90,F,25,41.20,1.62,15.70,,,,,,,,,,,Yoga,4,1.49,1073,720.13
23.40,M,29,58.60,1.61,22.61,,,,,,,,,,,Yoga,3,1.2,805,670.83
28.70,M,51,109.30,1.78,34.50,,,,,,,,,,,Strength,3,0.54,420,777.78
25.60,M,50,69.60,1.96,18.12,,,,,,,,,,,Strength,3,0.97,667,687.63
17.60,F,40,56.20,1.79,17.54,,,,,,,,,,,Yoga,5,1.79,1369,764.80
27.30,M,41,71.70,1.96,18.66,,,,,,,,,,,Yoga,2,0.51,424,831.37
12.90,M,54,86.00,1.93,23.09,,,,,,,,,,,Strength,5,1.74,1404,806.90
26.60,F,52,79.40,1.59,31.41,,,,,,,,,,,Strength,3,1.39,1020,733.81
31.70,F,57,78.40,1.62,29.87,,,,,,,,,,,Strength,4,1.01,677,670.30
26.30,F,39,55.40,1.60,21.64,,,,,,,,,,,HIIT,3,1.44,979,679.86
33.10,F,44,61.70,1.55,25.68,,,,,,,,,,,Strength,4,1.41,819,580.85
14.90,M,52,85.50,1.82,25.81,,,,,,,,,,,Yoga,4,1.78,1357,762.36
11.90,M,18,87.60,1.93,23.52,,,,,,,,,,,HIIT,4,1.72,1315,764.53
24.40,M,52,82.40,1.72,27.85,,,,,,,,,,,Strength,4,1.01,685,678.22
20.50,M,54,67.00,1.68,23.74,,,,,,,,,,,Yoga,3,0.55,446,810.91
25.10,F,31,42.30,1.60,16.52,,,,,,,,,,,Cardio,3,1.09,888,814.68
14.60,M,20,82.70,1.99,20.88,,,,,,,,,,,HIIT,5,1.69,1357,802.96
21.30,M,18,92.40,1.74,30.52,,,,,,,,,,,Yoga,2,1.41,1303,924.11
29.50,F,22,63.20,1.54,26.65,,,,,,,,,,,Cardio,4,1.02,790,774.51
28.20,M,43,82.70,1.85,24.16,,,,,,,,,,,Yoga,4,1.22,858,703.28
28.90,M,31,86.60,1.76,27.96,,,,,,,,,,,Strength,3,1.29,1071,830.23
25.20,M,56,129.50,1.95,34.06,,,,,,,,,,,Strength,2,1,639,639.00
25.70,M,44,98.00,1.83,29.26,,,,,,,,,,,Cardio,4,1.28,824,643.75
13.30,M,26,86.20,1.68,30.54,,,,,,,,,,,Strength,5,1.97,1701,863.45
29.60,M,32,78.60,1.62,29.95,,,,,,,,,,,Yoga,3,1.28,880,687.50
31.00,F,32,59.00,1.66,21.41,,,,,,,,,,,Cardio,2,0.51,408,800.00
17.80,F,43,57.30,1.79,17.88,,,,,,,,,,,Yoga,4,1.98,1479,746.97
20.10,M,59,122.30,1.89,34.24,,,,,,,,,,,Yoga,3,0.66,500,757.58
10.40,M,30,85.30,1.95,22.43,,,,,,,,,,,Yoga,5,1.61,1373,852.80
30.80,F,49,45.20,1.74,14.93,,,,,,,,,,,Strength,3,1.24,870,701.61
29.40,M,56,55.60,1.92,15.08,,,,,,,,,,,Strength,3,0.68,458,673.53
14.30,M,49,82.80,1.95,21.78,,,,,,,,,,,Yoga,5,1.91,1503,786.91
29.80,M,21,125.20,1.66,45.43,,,,,,,,,,,HIIT,3,1.38,1207,874.64
30.30,F,47,58.50,1.79,18.26,,,,,,,,,,,Yoga,4,1.42,837,589.44
27.90,M,54,86.10,1.95,22.64,,,,,,,,,,,Yoga,2,1.17,811,693.16
33.40,F,40,63.50,1.61,24.50,,,,,,,,,,,Cardio,3,1.31,1041,794.66
26.50,M,56,69.30,1.68,24.55,,,,,,,,,,,Yoga,2,0.66,451,683.33
28.40,F,32,70.50,1.62,26.86,,,,,,,,,,,Strength,2,1.24,756,609.68
17.30,F,46,60.10,1.65,22.08,,,,,,,,,,,Cardio,4,1.69,1042,616.57
28.60,M,53,94.10,1.95,24.75,,,,,,,,,,,HIIT,3,0.89,608,683.15
28.00,F,30,79.20,1.62,30.18,,,,,,,,,,,Cardio,4,1.26,1046,830.16
29.20,M,49,115.30,1.91,31.61,,,,,,,,,,,HIIT,2,1.38,854,618.84
27.30,F,24,62.90,1.79,19.63,,,,,,,,,,,Cardio,4,1.42,958,674.65
27.50,M,39,62.00,1.64,23.05,,,,,,,,,,,Cardio,3,0.97,678,698.97
13.20,M,45,88.50,1.78,27.93,,,,,,,,,,,HIIT,4,1.53,1265,826.80
32.50,F,19,73.90,1.77,23.59,,,,,,,,,,,Strength,3,1.28,877,685.16
24.40,M,59,50.30,1.95,13.23,,,,,,,,,,,Strength,3,1.07,885,827.10
29.30,M,23,83.10,1.80,25.65,,,,,,,,,,,Strength,3,0.7,624,891.43
31.30,F,45,65.10,1.78,20.55,,,,,,,,,,,Cardio,3,1.46,1038,710.96
22.90,M,45,46.60,1.79,14.54,,,,,,,,,,,Yoga,3,1.46,1214,831.51
26.40,M,37,103.50,1.89,28.97,,,,,,,,,,,Cardio,2,0.54,499,924.07
16.40,F,47,61.90,1.54,26.10,,,,,,,,,,,Yoga,4,1.95,1150,589.74
27.90,F,28,52.00,1.61,20.06,,,,,,,,,,,Yoga,3,1.32,1082,819.70
24.00,M,45,113.40,1.71,38.78,,,,,,,,,,,Strength,2,0.83,530,638.55
28.50,M,42,62.90,1.98,16.04,,,,,,,,,,,Yoga,4,1.42,886,623.94
30.00,F,56,40.40,1.80,12.47,,,,,,,,,,,Cardio,4,1.23,913,742.28
31.80,F,50,67.10,1.75,21.91,,,,,,,,,,,Cardio,3,0.67,362,540.30
23.90,M,18,70.00,1.61,27.01,,,,,,,,,,,Strength,2,1.3,1201,923.85
27.60,F,44,69.50,1.75,22.69,,,,,,,,,,,HIIT,3,1.02,711,697.06
29.50,M,30,107.90,1.66,39.16,,,,,,,,,,,Cardio,3,1.08,832,770.37
26.00,M,58,109.00,1.91,29.88,,,,,,,,,,,Yoga,3,1.49,1151,772.48
29.30,M,20,101.00,1.91,27.69,,,,,,,,,,,Cardio,3,1.36,1070,786.76
11.00,M,56,88.50,1.85,25.86,,,,,,,,,,,Cardio,4,1.57,1119,712.74
10.70,M,23,80.90,1.80,24.97,,,,,,,,,,,Cardio,4,1.55,1074,692.90
33.60,F,25,43.10,1.62,16.42,,,,,,,,,,,HIIT,4,1.04,837,804.81
18.40,F,44,59.10,1.52,25.58,,,,,,,,,,,Yoga,5,1.58,967,612.03
26.90,F,26,54.00,1.53,23.07,,,,,,,,,,,Strength,3,1.14,844,740.35
27.70,F,54,72.30,1.78,22.82,,,,,,,,,,,Cardio,2,1.27,852,670.87
28.00,M,50,51.10,1.98,13.03,,,,,,,,,,,Yoga,2,0.92,574,623.91
24.50,M,59,89.40,1.72,30.22,,,,,,,,,,,Yoga,3,1.08,813,752.78
26.70,M,41,51.50,1.80,15.90,,,,,,,,,,,Strength,4,1.09,680,623.85
11.60,M,32,87.90,1.88,24.87,,,,,,,,,,,Cardio,5,1.52,1195,786.18
28.80,F,49,42.00,1.52,18.18,,,,,,,,,,,HIIT,3,1.1,644,585.45
29.90,M,49,79.20,1.72,26.77,,,,,,,,,,,Yoga,3,1.46,925,633.56
22.50,M,41,64.80,1.71,22.16,,,,,,,,,,,Strength,3,1.2,778,648.33
17.50,F,58,63.00,1.78,19.88,,,,,,,,,,,HIIT,4,1.58,1095,693.04
33.40,F,29,56.20,1.77,17.94,,,,,,,,,,,Yoga,3,0.68,418,614.71
27.40,F,56,52.90,1.64,19.67,,,,,,,,,,,Cardio,3,1.1,767,697.27
29.20,F,19,49.00,1.69,17.16,,,,,,,,,,,Yoga,3,1.05,772,735.24
26.20,M,20,128.20,1.84,37.87,,,,,,,,,,,HIIT,3,0.83,603,726.51
12.40,M,54,83.60,1.86,24.16,,,,,,,,,,,HIIT,5,1.54,1082,702.60
17.30,F,34,56.20,1.77,17.94,,,,,,,,,,,Cardio,5,1.81,1249,690.06
23.60,M,19,87.80,1.78,27.71,,,,,,,,,,,Cardio,2,1.28,1133,885.16
12.90,M,19,85.90,1.85,25.10,,,,,,,,,,,Strength,4,1.66,1424,857.83
26.20,M,45,51.10,1.87,14.61,,,,,,,,,,,Cardio,4,1.44,1126,781.94
18.30,F,40,57.40,1.71,19.63,,,,,,,,,,,Strength,5,1.87,1337,714.97
20.70,M,54,114.90,1.92,31.17,,,,,,,,,,,HIIT,4,1.2,802,668.33
31.30,F,49,62.10,1.66,22.54,,,,,,,,,,,HIIT,3,1.37,937,683.94
29.50,M,50,57.10,1.91,15.65,,,,,,,,,,,Yoga,4,1.09,707,648.62
25.40,M,18,68.10,1.80,21.02,,,,,,,,,,,Yoga,4,1.1,926,841.82
27.20,M,36,69.20,1.65,25.42,,,,,,,,,,,Strength,3,1.23,852,692.68
30.60,F,19,65.20,1.52,28.22,,,,,,,,,,,Cardio,3,1.23,800,650.41
28.50,M,43,108.60,1.73,36.29,,,,,,,,,,,Cardio,2,1.33,988,742.86
34.30,F,49,40.00,1.65,14.69,,,,,,,,,,,Yoga,3,1.03,686,666.02
26.80,F,23,41.90,1.58,16.78,,,,,,,,,,,HIIT,3,0.56,370,660.71
29.40,F,49,68.30,1.52,29.56,,,,,,,,,,,Strength,4,1.45,979,675.17
12.00,M,21,88.40,1.60,34.53,,,,,,,,,,,HIIT,4,1.71,1138,665.50
24.10,M,28,66.00,1.90,18.28,,,,,,,,,,,HIIT,3,1.18,1025,868.64
21.30,M,34,71.90,1.64,26.73,,,,,,,,,,,Cardio,4,1.26,929,737.30
28.10,M,55,75.60,1.71,25.85,,,,,,,,,,,Strength,4,1.03,663,643.69
15.20,F,41,63.40,1.59,25.08,,,,,,,,,,,HIIT,5,1.84,1267,688.59
30.30,F,22,71.60,1.77,22.85,,,,,,,,,,,Yoga,3,1.49,1177,789.93
31.60,F,51,57.40,1.77,18.32,,,,,,,,,,,Yoga,4,1.08,598,553.70
11.00,M,23,83.80,1.99,21.16,,,,,,,,,,,Cardio,4,1.79,1280,715.08
19.50,F,39,55.90,1.71,19.12,,,,,,,,,,,Yoga,5,1.95,1443,740.00
28.40,M,28,87.00,1.76,28.09,,,,,,,,,,,Yoga,3,1.2,799,665.83
29.70,F,33,65.30,1.71,22.33,,,,,,,,,,,HIIT,4,1.18,796,674.58
24.10,M,50,45.40,1.67,16.28,,,,,,,,,,,Yoga,4,1.37,1071,781.75
11.20,M,26,87.10,1.87,24.91,,,,,,,,,,,Yoga,4,1.71,1241,725.73
32.30,F,23,78.60,1.73,26.26,,,,,,,,,,,HIIT,4,1.47,1147,780.27
26.30,F,33,78.00,1.71,26.67,,,,,,,,,,,Cardio,3,1.08,734,679.63
18.40,F,46,58.00,1.53,24.78,,,,,,,,,,,Cardio,4,1.83,1153,630.05
33.40,F,20,71.30,1.69,24.96,,,,,,,,,,,Strength,3,1.28,1043,814.84
22.30,M,37,49.10,1.74,16.22,,,,,,,,,,,Yoga,3,1.11,842,758.56
33.70,F,53,78.30,1.65,28.76,,,,,,,,,,,HIIT,3,1.24,703,566.94
25.30,F,36,57.30,1.64,21.30,,,,,,,,,,,Strength,4,1.13,887,784.96
34.10,F,43,48.40,1.61,18.67,,,,,,,,,,,Cardio,2,1.28,732,571.88
21.20,M,20,76.40,1.62,29.11,,,,,,,,,,,Cardio,4,1.35,980,725.93
26.50,M,36,110.20,1.77,35.18,,,,,,,,,,,HIIT,2,1.19,1021,857.98
27.50,F,37,72.90,1.76,23.53,,,,,,,,,,,Strength,3,1.21,732,604.96
14.20,M,49,82.10,1.86,23.73,,,,,,,,,,,Strength,4,1.87,1481,791.98
30.10,F,24,58.90,1.76,19.01,,,,,,,,,,,HIIT,3,0.63,410,650.79
10.70,M,58,82.20,1.87,23.51,,,,,,,,,,,HIIT,4,1.57,1111,707.64
25.70,M,50,96.70,1.72,32.69,,,,,,,,,,,Strength,3,1.46,903,618.49
12.00,M,57,81.40,1.86,23.53,,,,,,,,,,,Cardio,5,1.8,1292,717.78
26.60,M,56,107.80,1.73,36.02,,,,,,,,,,,Yoga,3,1.09,680,623.85
33.80,F,35,65.80,1.62,25.07,,,,,,,,,,,Cardio,4,1,790,790.00
29.10,F,57,68.50,1.56,28.15,,,,,,,,,,,HIIT,4,1.45,900,620.69
16.40,F,18,63.90,1.59,25.28,,,,,,,,,,,Strength,4,1.87,1169,625.13
20.10,M,28,76.30,1.62,29.07,,,,,,,,,,,Strength,3,1.16,1034,891.38
30.70,F,45,44.50,1.65,16.35,,,,,,,,,,,Yoga,3,1.44,959,665.97
29.00,F,42,50.70,1.75,16.56,,,,,,,,,,,Strength,3,1.29,940,728.68
16.90,F,40,55.10,1.61,21.26,,,,,,,,,,,Yoga,4,1.55,1224,789.68
21.80,M,48,73.70,1.61,28.43,,,,,,,,,,,Cardio,4,1.36,815,599.26
24.30,M,47,55.60,1.77,17.75,,,,,,,,,,,Cardio,4,1.2,820,683.33
29.80,M,59,86.90,1.76,28.05,,,,,,,,,,,Strength,3,1.13,688,608.85
16.50,F,52,60.30,1.68,21.36,,,,,,,,,,,Strength,4,1.6,900,562.50
31.00,F,24,40.40,1.64,15.02,,,,,,,,,,,HIIT,2,0.99,832,840.40
32.80,F,33,78.50,1.66,28.49,,,,,,,,,,,HIIT,4,1.29,1006,779.84
27.50,M,43,102.60,1.72,34.68,,,,,,,,,,,Strength,2,0.82,597,728.05
23.30,M,19,110.80,1.91,30.37,,,,,,,,,,,Strength,2,1.31,1074,819.85
31.10,F,18,60.90,1.79,19.01,,,,,,,,,,,Cardio,2,1.11,699,629.73
28.70,M,29,55.70,1.61,21.49,,,,,,,,,,,Strength,3,1.41,993,704.26
20.20,M,22,110.50,1.92,29.98,,,,,,,,,,,HIIT,3,1.16,919,792.24
24.40,M,54,55.20,1.71,18.88,,,,,,,,,,,Cardio,2,0.77,579,751.95
22.20,M,49,46.50,1.72,15.72,,,,,,,,,,,Yoga,4,1.4,832,594.29
28.90,F,26,70.90,1.66,25.73,,,,,,,,,,,HIIT,3,0.81,506,624.69
24.20,M,58,74.60,1.75,24.36,,,,,,,,,,,HIIT,2,1.09,739,677.98
27.50,M,52,45.10,1.72,15.24,,,,,,,,,,,Cardio,2,0.93,594,638.71
20.90,M,36,99.90,1.99,25.23,,,,,,,,,,,Yoga,3,1.33,1075,808.27
25.10,M,33,117.00,1.61,45.14,,,,,,,,,,,HIIT,3,1.04,744,715.38
30.60,F,20,75.90,1.73,25.36,,,,,,,,,,,Strength,4,1.39,1056,759.71
29.90,F,37,71.20,1.64,26.47,,,,,,,,,,,HIIT,3,1.11,666,600.00
27.30,M,41,78.80,1.72,26.64,,,,,,,,,,,Cardio,4,1.01,660,653.47
23.80,M,50,50.60,1.69,17.72,,,,,,,,,,,Cardio,2,1.31,1012,772.52
14.70,M,41,82.50,1.79,25.75,,,,,,,,,,,Cardio,4,1.69,1163,688.17
24.80,M,28,108.50,1.79,33.86,,,,,,,,,,,HIIT,4,1.33,878,660.15
25.70,M,25,49.90,1.98,12.73,,,,,,,,,,,Yoga,3,1.15,772,671.30
28.30,M,53,125.10,1.91,34.29,,,,,,,,,,,Strength,2,0.52,353,678.85
27.80,F,55,79.70,1.66,28.92,,,,,,,,,,,Cardio,2,1.06,763,719.81
20.80,M,57,126.80,1.63,47.72,,,,,,,,,,,Yoga,2,0.96,632,658.33
32.10,F,37,54.60,1.57,22.15,,,,,,,,,,,Strength,3,1.31,982,749.62
29.80,F,52,47.80,1.54,20.16,,,,,,,,,,,Cardio,3,1.34,880,656.72
29.00,M,42,97.90,1.91,26.84,,,,,,,,,,,Strength,3,1.01,680,673.27
34.80,F,52,63.10,1.54,26.61,,,,,,,,,,,Strength,3,1.36,1010,742.65
29.00,F,42,72.40,1.69,25.35,,,,,,,,,,,Yoga,3,1.07,713,666.36
17.10,F,46,58.90,1.70,20.38,,,,,,,,,,,Strength,4,1.52,1060,697.37
29.10,F,35,50.40,1.60,19.69,,,,,,,,,,,Cardio,4,1.03,803,779.61
16.60,F,35,64.20,1.59,25.39,,,,,,,,,,,Yoga,5,1.63,1182,725.15
32.80,F,19,58.80,1.77,18.77,,,,,,,,,,,HIIT,2,1.4,952,680.00
27.60,M,52,105.20,1.62,40.09,,,,,,,,,,,HIIT,3,1.36,949,697.79
29.80,F,33,45.90,1.50,20.40,,,,,,,,,,,Yoga,3,0.92,662,719.57
25.40,F,58,65.20,1.63,24.54,,,,,,,,,,,HIIT,3,1.12,610,544.64
16.50,F,53,56.30,1.79,17.57,,,,,,,,,,,Strength,5,1.52,964,634.21
22.90,M,50,90.00,1.70,31.14,,,,,,,,,,,Cardio,2,0.81,497,613.58
19.10,F,21,60.00,1.70,20.76,,,,,,,,,,,Strength,5,1.97,1212,615.23
20.90,M,50,51.50,1.71,17.61,,,,,,,,,,,Yoga,2,1.48,1136,767.57
19.00,F,31,63.10,1.64,23.46,,,,,,,,,,,Cardio,4,1.54,962,624.68
26.70,M,38,91.50,1.77,29.21,,,,,,,,,,,Yoga,2,0.8,616,770.00
27.30,M,37,48.70,1.67,17.46,,,,,,,,,,,Yoga,2,1.39,1009,725.90
29.30,F,25,57.80,1.56,23.75,,,,,,,,,,,Yoga,3,1.35,1053,780.00
31.80,F,24,42.00,1.75,13.71,,,,,,,,,,,Strength,3,0.83,598,720.48
26.10,M,20,128.40,1.92,34.83,,,,,,,,,,,Cardio,2,0.63,502,796.83
32.70,F,34,74.20,1.57,30.10,,,,,,,,,,,Cardio,3,1.47,1161,789.80
12.20,M,50,89.60,1.68,31.75,,,,,,,,,,,Cardio,5,1.79,1232,688.27
24.70,M,29,125.90,2.00,31.48,,,,,,,,,,,Strength,4,1.36,1137,836.03
26.40,M,39,105.50,1.99,26.64,,,,,,,,,,,HIIT,2,0.81,593,732.10
21.10,M,39,93.40,1.70,32.32,,,,,,,,,,,Strength,4,1.1,938,852.73
24.40,M,47,82.10,1.84,24.25,,,,,,,,,,,Strength,4,1.37,922,672.99
34.70,F,55,42.90,1.69,15.02,,,,,,,,,,,Yoga,2,0.9,567,630.00
20.40,M,55,128.40,1.68,45.49,,,,,,,,,,,Cardio,4,1.13,923,816.81
23.20,M,25,112.40,1.96,29.26,,,,,,,,,,,Cardio,2,1.42,1054,742.25
28.10,F,44,77.70,1.79,24.25,,,,,,,,,,,HIIT,3,1.41,1047,742.55
26.30,M,44,89.30,1.99,22.55,,,,,,,,,,,HIIT,4,1.4,936,668.57
26.10,F,51,70.30,1.55,29.26,,,,,,,,,,,Yoga,3,1.4,876,625.71
31.30,F,38,59.10,1.72,19.98,,,,,,,,,,,Cardio,3,1.07,792,740.19
26.00,F,47,49.90,1.69,17.47,,,,,,,,,,,HIIT,3,1.48,979,661.49
20.90,M,50,101.70,1.67,36.47,,,,,,,,,,,HIIT,2,0.53,333,628.30
27.30,M,45,93.00,1.91,25.49,,,,,,,,,,,Cardio,3,1.03,729,707.77
23.20,M,50,87.40,1.60,34.14,,,,,,,,,,,Strength,2,0.77,465,603.90
19.90,F,22,55.10,1.61,21.26,,,,,,,,,,,HIIT,4,1.62,1166,719.75
20.40,M,36,123.70,1.69,43.31,,,,,,,,,,,Cardio,4,1.3,987,759.23
17.20,F,21,61.30,1.57,24.87,,,,,,,,,,,HIIT,4,1.94,1474,759.79
21.10,M,52,72.30,1.94,19.21,,,,,,,,,,,Yoga,3,1.46,874,598.63
28.50,F,34,69.20,1.53,29.56,,,,,,,,,,,HIIT,2,1.36,911,669.85
30.00,M,45,81.40,1.61,31.40,,,,,,,,,,,Cardio,4,1.14,796,698.25
14.40,M,47,84.80,1.86,24.51,,,,,,,,,,,HIIT,5,1.85,1181,638.38
20.50,M,46,55.10,1.72,18.62,,,,,,,,,,,Yoga,3,1.43,970,678.32
17.80,F,23,59.00,1.78,18.62,,,,,,,,,,,Yoga,5,1.67,1177,704.79
18.20,F,52,64.90,1.51,28.46,,,,,,,,,,,HIIT,4,1.83,1359,742.62
22.10,M,58,109.70,1.75,35.82,,,,,,,,,,,HIIT,2,1.01,840,831.68
21.50,M,54,78.40,1.90,21.72,,,,,,,,,,,Yoga,2,0.81,585,722.22
34.00,F,41,76.70,1.79,23.94,,,,,,,,,,,Yoga,4,1.4,832,594.29
34.70,F,46,63.10,1.61,24.34,,,,,,,,,,,Strength,4,1,684,684.00
20.00,F,48,62.90,1.58,25.20,,,,,,,,,,,Strength,4,1.98,1105,558.08
13.90,M,52,85.60,1.74,28.27,,,,,,,,,,,Yoga,4,1.84,1321,717.93
31.60,F,50,66.30,1.57,26.90,,,,,,,,,,,HIIT,2,1.25,742,593.60
23.50,M,38,61.30,1.97,15.80,,,,,,,,,,,Cardio,3,1.37,1100,802.92
26.70,F,49,44.10,1.65,16.20,,,,,,,,,,,HIIT,4,1.16,694,598.28
20.80,M,40,63.80,1.62,24.31,,,,,,,,,,,HIIT,2,1.3,1022,786.15
18.50,F,50,55.40,1.55,23.06,,,,,,,,,,,Strength,4,1.85,1016,549.19
32.80,F,20,74.70,1.58,29.92,,,,,,,,,,,Strength,3,1.04,863,829.81
33.30,F,35,78.00,1.67,27.97,,,,,,,,,,,Strength,4,1.13,949,839.82
